Start_Time,End_Time,PROGRAM/AD/SONGS,TIMELINE
16:35:20,16:35:46,"AD: RADIO CITY, BUSINESS TITANS, RADIO, ENTERTAINMENT",16:35:20-16:35:46
16:35:46,16:36:12,JINGLE: RADIO CITY,16:35:46-16:36:12
16:36:12,16:40:29,"SONG: DILLUBARU AAJA, SILAMBARASAN TR & SHWETA MOHAN, DIESEL, SATHYA JYOTHI FILMS, 2024, TAMIL",16:36:12-16:40:29
16:40:29,16:40:53,JINGLE: RADIO CITY,16:40:29-16:40:53
16:40:53,16:44:31,"SONG: MENAMINIKI, THAMAN S & RIDHUN, NINAIVO ORU PARAVAI, THINK MUSIC, 2020, TAMIL",16:40:53-16:44:31
16:44:31,16:44:35,JINGLE: RADIO CITY,16:44:31-16:44:35
16:44:35,16:45:55,"PROGRAM: BUSINESS TITANS, RJ SHAKTI",16:44:35-16:45:55
16:45:55,16:48:35,"SONG: THEEKUCHI, SANTHOSH NARAYANAN & YUVAN SHANKAR RAJA & OFRO, JIGARTHANDA DOUBLE X, THINK MUSIC, 2023, TAMIL",16:45:55-16:48:35
16:48:35,16:49:03,JINGLE: RADIO CITY,16:48:35-16:49:03
16:49:03,16:52:45,"SONG: SAARATTU VANDIYILA, A.R. RAHMAN & A. R. RAIHANAH & TIPU & NIKHITA GANDHI, KAATRU VELIYIDAI, SONY MUSIC, 2017, TAMIL",16:49:03-16:52:45
16:52:45,16:52:50,"AD: VGN KENSINGTON TOWERS, REAL ESTATE PROJECTS, PROPERTY-HOUSING,Â PROPERTY",16:52:45-16:52:50
16:52:50,16:52:55,"AD: DAVA INDIA, GENERIC MEDICINES, PHARMACEUTICALS, HEALTHCARE",16:52:50-16:52:55
16:52:55,16:53:02,"AD: SAIBOL, SKIN OINTMENT, PHARMACEUTICALS, HEALTHCARE",16:52:55-16:53:02
16:53:02,16:53:08,"AD: THE EYE FOUNDATION, EYE CARE CLINIC, SERVICE-MEDICAL,Â HEALTHCARE",16:53:02-16:53:08
16:53:08,16:53:13,"AD: DR KAMATCHI HOSPTIAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL,Â HEALTHCARE",16:53:08-16:53:13
16:53:13,16:53:29,JINGLE: RADIO CITY,16:53:13-16:53:29
16:53:29,16:58:06,"SONG: RUM BUM BUM, YUVAN SHANKAR RAJA & ILAIYARAAJA & K.S. CHITHRA & S.P. BALASUBRAHMANYAM, COFFEE WITH KADHAL, U1 RECORDS, 2022, TAMIL",16:53:29-16:58:06
16:58:06,16:58:25,"AD: RADIO CITY, CITY BAZAR, RADIO, ENTERTAINMENT",16:58:06-16:58:25
16:58:25,16:58:36,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES,Â EDUCATION",16:58:25-16:58:36
16:58:36,16:58:46,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVELÂ &Â TOURISM",16:58:36-16:58:46
16:58:46,16:58:57,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",16:58:46-16:58:57
16:58:57,16:59:06,JINGLE: RADIO CITY,16:58:57-16:59:06
16:59:06,16:59:16,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES,Â EDUCATION",16:59:06-16:59:16
16:59:16,16:59:36,"AD: ICAI CAMPUS, COACHING SERVICES, COACHING SERVICES,Â EDUCATION",16:59:16-16:59:36
16:59:36,16:59:59,JINGLE: RADIO CITY,16:59:36-16:59:59
17:00:00,17:03:16,"SONG: TOUCHING TOUCHING, KARTHI & INDRAVATHI CHAUHAN & G.V. PRAKASH KUMAR & ARUNRAJA KAMARAJ, JAPAN, DREAM WARRIOR PICTURES, 2023, TAMIL",17:00:00-17:03:16
17:03:16,17:04:21,JINGLE: RADIO CITY,17:03:16-17:04:21
17:04:21,17:08:27,"SONG: HEY AIYASAMY, ILAIYARAAJA & S.P. BALASUBRAHMANYAM & K.S. CHITHRA, VARUSHAM PADHINAARU, LAKSHMI PRODUCTIONS, 1989, TAMIL",17:04:21-17:08:27
17:08:27,17:08:47,JINGLE: RADIO CITY,17:08:27-17:08:47
17:08:47,17:09:10,"AD: RADIOCITY, PONMAALAI POZHUDHU, RADIO, ENTERTAINMENT",17:08:47-17:09:10
17:09:10,17:09:21,JINGLE: HEY UNNAITHAANE SONG INTRO,17:09:10-17:09:21
17:09:21,17:14:57,"SONG: HEY UNNAITHAANE, ILAIYARAAJA & S.P. BALASUBRAHMANYAM & S. JANAKI, KAADHAL PARISU, SIVAJI PRODUCTIONS, 1987, TAMIL",17:09:21-17:14:57
17:14:57,17:15:05,"AD: FRESHEY'S, CURD, FOOD PRODUCTS, FMCG",17:14:57-17:15:05
17:15:05,17:15:11,"AD: RR MOBILES, SMARTPHONE, CONSUMER DURABLES-SMARTPHONE, COSUMER DURABLES",17:15:05-17:15:11
17:15:11,17:15:34,JINGLE: RADIO CITY,17:15:11-17:15:34
17:15:34,17:15:44,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES,Â EDUCATION",17:15:34-17:15:44
17:15:44,17:16:14,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",17:15:44-17:16:14
17:16:14,17:16:25,"AD: SA COLLEGE OF ARTS & SCIENCE, UG & PG COURSES, HIGHER EDUCATION,Â EDUCATION",17:16:14-17:16:25
17:16:25,17:16:50,"AD: SRM GLOBAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",17:16:25-17:16:50
17:16:50,17:17:22,"AD: SRM INSITUTE OF SCIENCE AND TECHNOLOGY, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",17:16:50-17:17:22
17:17:22,17:17:53,"AD: IFFCO TOKIO, LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",17:17:22-17:17:53
17:17:53,17:18:03,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",17:17:53-17:18:03
17:18:03,17:18:19,"AD: THE EYE FOUNDATION, EYE CARE CLINIC, SERVICE-MEDICAL,Â HEALTHCARE",17:18:03-17:18:19
17:18:19,17:18:29,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",17:18:19-17:18:29
17:18:29,17:18:35,JINGLE: RADIO CITY,17:18:29-17:18:35
17:18:35,17:19:15,"AD: RADIO CITY, BUSINESS TITANS, RADIO, ENTERTAINMENT",17:18:35-17:19:15
17:19:15,17:19:48,"AD: RADIO CITY, TRAFFIC UPDATE, RADIO, ENTERTAINMENT",17:19:15-17:19:48
17:19:48,17:19:55,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",17:19:48-17:19:55
17:19:55,17:20:00,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL,Â HEALTHCARE",17:19:55-17:20:00
17:20:00,17:20:08,"AD: FRESHEY'S, PANEER, FOOD PRODUCTS, FMCG",17:20:00-17:20:08
17:20:08,17:20:21,JINGLE: RADIO CITY,17:20:08-17:20:21
17:20:21,17:24:38,"SONG: SANGEETHA MEGAM, ILAIYARAAJA & S.P. BALASUBRAHMANYAM, UDHAYA GEETHAM, AVM PRODUCTIONS, 1985, TAMIL",17:20:21-17:24:38
17:24:38,17:26:15,PROGRAM: RJ MUNNAH,17:24:38-17:26:15
17:26:15,17:26:23,JINGLE: RADIO CITY,17:26:15-17:26:23
17:26:23,17:27:03,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",17:26:23-17:27:03
17:27:03,17:27:14,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",17:27:03-17:27:14
17:27:14,17:27:34,"AD: DR.MGR JANAKI COLLEGE OF ARTS AND SCIENCE, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",17:27:14-17:27:34
17:27:34,17:28:00,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",17:27:34-17:28:00
17:28:00,17:28:30,"AD: RESERVE BANK OF INDIA (RBI), BANKING SERVICES, BANKING & FINANCE, FINANCE",17:28:00-17:28:30
17:28:30,17:28:46,"AD: THE EYE FOUNDATION, EYE CARE CLINIC, SERVICE-MEDICAL,Â HEALTHCARE",17:28:30-17:28:46
17:28:46,17:28:56,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES,Â EDUCATION",17:28:46-17:28:56
17:28:56,17:29:22,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",17:28:56-17:29:22
17:29:22,17:29:53,"AD: IFFCO TOKIO, LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",17:29:22-17:29:53
17:29:53,17:30:15,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",17:29:53-17:30:15
17:30:15,17:30:25,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",17:30:15-17:30:25
17:30:25,17:30:41,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",17:30:25-17:30:41
17:30:41,17:30:51,"AD: SA COLLEGE OF ARTS & SCIENCE, UG & PG COURSES, HIGHER EDUCATION,Â EDUCATION",17:30:41-17:30:51
17:30:51,17:31:36,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",17:30:51-17:31:36
17:31:36,17:32:12,"AD: AVR SWARNA MAHAL, GOLD AND DIAMOND JEWELLERY, ACCESSORIES - JEWELLERY, ACCESSORIES",17:31:36-17:32:12
17:32:12,17:32:28,"AD: RADIO CITY, BUSINESS TITANS, RADIO, ENTERTAINMENT",17:32:12-17:32:28
17:32:28,17:32:46,JINGLE: RADIO CITY,17:32:28-17:32:46
17:32:46,17:34:44,"SONG: NENJUKKULE INNARENDRU, S.P. BALASUBRAHMANYAM & S. JANAKI, PONNUMANI, SUPER GOOD FILMS, 1993, TAMIL",17:32:46-17:34:44
17:34:44,17:37:17,AUDIO NOT CLEAR,17:34:44-17:37:17
17:37:17,17:42:01,"SONG: THANGA NILAVUKKUL, S.P. BALASUBRAHMANYAM & CHORUS & ILAIYARAAJA, RIKSH MAMA, EVEREST MOVIE INTERNATIONAL, 1992, TAMIL",17:37:17-17:42:01
17:42:01,17:44:07,PROGRAM: RJ MUNNAH,17:42:01-17:44:07
17:44:07,17:44:14,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",17:44:07-17:44:14
17:44:14,17:44:19,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL,Â HEALTHCARE",17:44:14-17:44:19
17:44:19,17:44:25,"AD: FRESHEY'S, IDLI AND DOSA BATTER, FOOD PRODUCTS, FMCG",17:44:19-17:44:25
17:44:25,17:44:30,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES,Â EDUCATION",17:44:25-17:44:30
17:44:30,17:44:52,JINGLE: RADIO CITY,17:44:30-17:44:52
17:44:52,17:45:53,"AD: RADIOCITY, PONMAALAI POZHUDHU, RADIO, ENTERTAINMENT",17:44:52-17:45:53
17:45:53,17:45:59,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL,Â HEALTHCARE",17:45:53-17:45:59
17:45:59,17:46:04,JINGLE: RADIO CITY,17:45:59-17:46:04
17:46:04,17:46:14,"AD: JOYALUKKAS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",17:46:04-17:46:14
17:46:14,17:46:25,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES,Â EDUCATION",17:46:14-17:46:25
17:46:25,17:46:50,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",17:46:25-17:46:50
17:46:50,17:47:25,"AD: AVR SWARNA MAHAL, GOLD AND DIAMOND JEWELLERY, ACCESSORIES - JEWELLERY, ACCESSORIES",17:46:50-17:47:25
17:47:25,17:48:05,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",17:47:25-17:48:05
17:48:05,17:48:16,"AD: SA COLLEGE OF ARTS & SCIENCE, UG & PG COURSES, HIGHER EDUCATION,Â EDUCATION",17:48:05-17:48:16
17:48:16,17:49:04,"AD: RADIOCITY, REEL STAR, RADIO, ENTERTAINMENT",17:48:16-17:49:04
17:49:04,17:49:12,JINGLE: ENNAI THOTTU SONG INTRO,17:49:04-17:49:12
17:49:12,17:53:04,"SONG: ENNAI THOTTU, ILAIYARAAJA, S.P. BALASUBRAHMANYAM & SWARNALATHA, UNNA NENACHEN PAATU PADICHEN, EVEREST MOVIE INTERNATIONAL, 1992, TAMIL",17:49:12-17:53:04
17:53:04,17:53:18,JINGLE: RADIO CITY,17:53:04-17:53:18
17:53:18,17:56:24,"SONG: MARANA MASS, ANIRUDH RAVICHANDER & S.P. BALASUBRAHMANYAM, PETTA, SUN PICTURES, 2019, TAMIL",17:53:18-17:56:24
17:56:24,17:58:35,PROGRAM: TECH TALK,17:56:24-17:58:35
17:58:35,17:58:43,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",17:58:35-17:58:43
17:58:43,17:58:49,"AD: THE EYE FOUNDATION, EYE CARE CLINIC, SERVICE-MEDICAL,Â HEALTHCARE",17:58:43-17:58:49
17:58:49,17:58:54,JINGLE: RADIO CITY,17:58:49-17:58:54
17:58:54,17:59:13,"AD: RADIO CITY, CITY BAZAR, RADIO, ENTERTAINMENT",17:58:54-17:59:13
17:59:13,17:59:23,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES,Â EDUCATION",17:59:13-17:59:23
17:59:23,17:59:34,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVELÂ &Â TOURISM",17:59:23-17:59:34
17:59:34,17:59:44,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",17:59:34-17:59:44
17:59:44,17:59:53,JINGLE: RADIO CITY,17:59:44-17:59:53
17:59:53,17:59:59,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",17:59:53-17:59:59
18:00:00,18:00:03,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",18:00:00-18:00:03
18:00:03,18:00:19,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",18:00:03-18:00:19
18:00:19,18:00:45,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",18:00:19-18:00:45
18:00:45,18:00:55,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",18:00:45-18:00:55
18:00:55,18:01:36,"AD: LIC AGENT JOB, JOB OPPORTUNITY - INSURANCE AGENT, PUBLIC SERVICES AD, PUBLIC INTEREST",18:00:55-18:01:36
18:01:36,18:02:07,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",18:01:36-18:02:07
18:02:07,18:02:52,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",18:02:07-18:02:52
18:02:51,18:03:57,JINGLE: RADIO CITY,18:02:51-18:03:57
18:03:57,18:07:38,"SONG: ENNA SATHTHAM INDHA NERAM, SP BALASUBRAHMANYAM, PUNNAGAI MANNAN, IMM, 1986, TAMIL",18:03:57-18:07:38
18:07:38,18:08:30,PROGRAM: RJ MUNNAH,18:07:38-18:08:30
18:08:30,18:12:19,"SONG: AZHAKOORIL, SP BALASUBRAHMANYAM & SUJATHA, THIRUMALAI, NEW MUSIC, 1998, TAMIL",18:08:30-18:12:19
18:12:19,18:12:27,"AD: FRESHEY'S, CURD, FOOD PRODUCTS, FMCG",18:12:19-18:12:27
18:12:27,18:12:34,"AD: RR MOBILES, SMARTPHONE, CONSUMER DURABLES-SMARTPHONE, COSUMER DURABLES",18:12:27-18:12:34
18:12:34,18:12:38,JINGLE: RADIO CITY,18:12:34-18:12:38
18:12:38,18:13:19,"AD: RADIO CITY, BUSINESS TITANS, RADIO, ENTERTAINMENT",18:12:38-18:13:19
18:13:19,18:13:49,"AD: RESERVE BANK OF INDIA (RBI), BANKING SERVICES, BANKING & FINANCE, FINANCE",18:13:19-18:13:49
18:13:49,18:14:09,"AD: MALABAR GOLD AND DIAMONDS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",18:13:49-18:14:09
18:14:09,18:14:19,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",18:14:09-18:14:19
18:14:19,18:14:45,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",18:14:19-18:14:45
18:14:45,18:15:06,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",18:14:45-18:15:06
18:15:06,18:15:17,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",18:15:06-18:15:17
18:15:17,18:15:33,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",18:15:17-18:15:33
18:15:33,18:15:44,"AD: JOYALUKKAS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",18:15:33-18:15:44
18:15:44,18:15:55,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",18:15:44-18:15:55
18:15:55,18:16:10,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",18:15:55-18:16:10
18:16:10,18:16:41,"AD: SRM INSITUTE OF SCIENCE AND TECHNOLOGY, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",18:16:10-18:16:41
18:16:41,18:16:56,"AD: SNEHALAYA SILKS, SILKS & SAREES, CLOTHING, TEXTILES & APPARELS",18:16:41-18:16:56
18:16:56,18:17:18,"AD: DR.MGR JANAKI COLLEGE OF ARTS AND SCIENCE, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",18:16:56-18:17:18
18:17:18,18:18:04,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",18:17:18-18:18:04
18:18:04,18:18:49,"AD: RADIOCITY, REEL STAR, RADIO, ENTERTAINMENT",18:18:04-18:18:49
18:18:49,18:19:08,"PROGRAM: TRAFFIC UPDATE, RJ MUNNAH",18:18:49-18:19:08
18:19:08,18:19:13,"AD: RADIO CITY, TRAFFIC UPDATE, RADIO, ENTERTAINMENT",18:19:08-18:19:13
18:19:13,18:19:21,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",18:19:13-18:19:21
18:19:21,18:19:27,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",18:19:21-18:19:27
18:19:27,18:19:34,"AD: FRESHEY'S, PANEER, FOOD PRODUCTS, FMCG",18:19:27-18:19:34
18:19:34,18:19:39,JINGLE: RADIO CITY,18:19:34-18:19:39
18:19:39,18:20:05,JINGLE: RADIO CITY,18:19:39-18:20:05
18:20:05,18:23:59,"SONG: YENNA AZHAGO, SP BALASUBRAHMANYAM, LOVE TODAY, STAR MUSIC, 1997, TAMIL",18:20:05-18:23:59
18:23:59,18:24:23,JINGLE: RADIO CITY,18:23:59-18:24:23
18:24:23,18:29:16,"SONG: KADHAL KAVITHAIGAL, ILAIYARAAJA & SP BALASUBRAHMANYAM & KS CHITHRA, GOPURA VAASALILE, ECHO RECORDING CO. PVT LTD, 1991, TAMIL",18:24:23-18:29:16
18:29:16,18:31:14,PROGRAM: RJ MUNNAH,18:29:16-18:31:14
18:31:14,18:31:31,JINGLE: RADIO CITY,18:31:14-18:31:31
18:31:31,18:31:42,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",18:31:31-18:31:42
18:31:42,18:32:07,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",18:31:42-18:32:07
18:32:07,18:32:42,"AD: AVR SWARNA MAHAL, GOLD AND DIAMOND JEWELLERY, ACCESSORIES - JEWELLERY, ACCESSORIES",18:32:07-18:32:42
18:32:42,18:32:53,"AD: SA COLLEGE OF ARTS & SCIENCE, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",18:32:42-18:32:53
18:32:53,18:33:18,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",18:32:53-18:33:18
18:33:18,18:33:53,"AD: LIC, LIC POLICY, FINANCE-INSURANCE, FINANCE",18:33:18-18:33:53
18:33:53,18:34:55,"AD: RADIO CITY, PON MAALAI POZHUDHU, RADIO, ENTERTAINMENT",18:33:53-18:34:55
18:34:55,18:35:00,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",18:34:55-18:35:00
18:35:00,18:35:04,JINGLE: RADIO CITY,18:35:00-18:35:04
18:35:04,18:35:21,JINGLE: RADIO CITY,18:35:04-18:35:21
18:35:21,18:40:24,"SONG: KATTU KUYILU, SP BALASUBRAHMANYAM & KJ YESUDAS, THALAPTHI, T-SERIES, 1991, TAMIL",18:35:21-18:40:24
18:40:24,18:40:47,JINGLE: RADIO CITY,18:40:24-18:40:47
18:40:47,18:44:26,"SONG: PAATTU ONNU, SP BALASUBRAHMANYAM & SHANKAR MAHADEVAN, JILLA, STAR MUSIC, 2014, TAMIL",18:40:47-18:44:26
18:44:26,18:46:52,PROGRAM: RJ MUNNAH,18:44:26-18:46:52
18:46:52,18:47:00,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",18:46:52-18:47:00
18:47:00,18:47:05,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",18:47:00-18:47:05
18:47:05,18:47:10,"AD: FRESHEY'S, IDLI AND DOSA BATTER, FOOD PRODUCTS, FMCG",18:47:05-18:47:10
18:47:10,18:47:16,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",18:47:10-18:47:16
18:47:16,18:47:20,JINGLE: RADIO CITY,18:47:16-18:47:20
18:47:20,18:47:29,JINGLE: RADIO CITY,18:47:20-18:47:29
18:47:29,18:48:08,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",18:47:29-18:48:08
18:48:08,18:48:19,"AD: SA COLLEGE OF ARTS & SCIENCE, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",18:48:08-18:48:19
18:48:19,18:48:35,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",18:48:19-18:48:35
18:48:35,18:49:10,"AD: AVR SWARNA MAHAL, GOLD AND DIAMOND JEWELLERY, ACCESSORIES - JEWELLERY, ACCESSORIES",18:48:35-18:49:10
18:49:10,18:49:20,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",18:49:10-18:49:20
18:49:20,18:49:46,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",18:49:20-18:49:46
18:49:46,18:49:56,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",18:49:46-18:49:56
18:49:56,18:50:24,JINGLE: RADIO CITY,18:49:56-18:50:24
18:50:24,18:54:16,"SONG: ERRANI KURRATHANNI, SP BALASUBRAHMANYAM & S JANAKI, KAADHALAN, T-SERIES, 1994, TAMIL",18:50:24-18:54:16
18:54:16,18:56:44,PROGRAM: RJ MUNNAH,18:54:16-18:56:44
18:56:44,18:56:52,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",18:56:44-18:56:52
18:56:52,18:56:58,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",18:56:52-18:56:58
18:56:58,18:57:03,JINGLE: RADIO CITY,18:56:58-18:57:03
18:57:03,18:57:20,JINGLE: RADIO CITY,18:57:03-18:57:20
18:57:20,18:57:39,"AD: RADIO CITY, CITY BAZAR, RADIO, ENTERTAINMENT",18:57:20-18:57:39
18:57:39,18:57:50,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",18:57:39-18:57:50
18:57:50,18:58:01,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",18:57:50-18:58:01
18:58:01,18:58:11,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",18:58:01-18:58:11
18:58:11,18:58:15,JINGLE: RADIO CITY,18:58:11-18:58:15
18:58:15,18:58:26,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",18:58:15-18:58:26
18:58:26,18:58:51,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",18:58:26-18:58:51
18:58:51,18:59:01,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",18:58:51-18:59:01
18:59:01,18:59:36,"AD: LIC, LIC LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",18:59:01-18:59:36
18:59:36,18:59:57,"AD: DR.MGR JANAKI COLLEGE OF ARTS AND SCIENCE, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",18:59:36-18:59:57
18:59:57,18:59:59,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",18:59:57-18:59:59
19:00:00,19:00:14,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",19:00:00-19:00:14
19:00:14,19:00:54,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:00:14-19:00:54
19:00:54,19:01:47,JINGLE: RADIO CITY,19:00:54-19:01:47
19:01:47,19:01:59,JINGLE: RADIO CITY,19:01:47-19:01:59
19:01:59,19:02:18,JINGLE: DHIL DHIL DHIL MANADHIL DHAL DHAL SONG INTRO,19:01:59-19:02:18
19:02:18,19:06:09,"SONG: DHIL DHIL DHIL MANADHIL DHAL DHAL, SP BALASUBRAHMANYAM & P SUSHEELA, MELLA THIRANDHADHU KADHAVU, DIVO TV PVT LTD, 1986, TAMIL",19:02:18-19:06:09
19:06:09,19:06:38,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",19:06:09-19:06:38
19:06:38,19:10:27,"SONG: THAPPE ILLE, SP BALASUBRAHMANYAM & HARINI, MAZHAI, THINK TAPES, 2005, TAMIL",19:06:38-19:10:27
19:10:27,19:10:35,"AD: FRESHEY'S, CURD, FOOD PRODUCTS, FMCG",19:10:27-19:10:35
